,CategoryCode,ItemCode,WoY,WeeklySales
3940,category_2,1101562,44,4
3941,category_2,1101562,45,13
3942,category_2,1101562,46,9
3943,category_2,1101562,47,10
3944,category_2,1101562,48,0
3945,category_2,1101562,49,7
3946,category_2,1101562,50,27
3947,category_2,1101562,51,31
3948,category_2,1101562,52,12
3949,category_2,1101571,1,1
3950,category_2,1101571,2,57
3951,category_2,1101571,3,56
3952,category_2,1101571,4,8
3953,category_2,1101571,5,7
3954,category_2,1101571,6,17
3955,category_2,1101571,7,12
3956,category_2,1101571,39,2
3957,category_2,1101571,40,7
3958,category_2,1101571,41,18
3959,category_2,1101571,42,7
3960,category_2,1101571,43,6
3961,category_2,1101571,44,7
3962,category_2,1101571,45,3
3963,category_2,1101571,46,8
3964,category_2,1101571,47,4
3965,category_2,1101571,48,3
3966,category_2,1101571,49,2
3967,category_2,1101571,50,2
3968,category_2,1101571,51,81
3969,category_2,1101571,52,88
3970,category_3,1101661,1,31
3971,category_3,1101661,2,53
3972,category_3,1101661,3,65
3973,category_3,1101661,4,39
3974,category_3,1101661,5,53
3975,category_3,1101661,6,27
3976,category_3,1101661,7,44
3977,category_3,1101661,39,5
3978,category_3,1101661,40,22
3979,category_3,1101661,41,26
3980,category_3,1101661,42,14
3981,category_3,1101661,43,41
3982,category_3,1101661,44,23
3983,category_3,1101661,45,14
3984,category_3,1101661,46,45
3985,category_3,1101661,47,38
3986,category_3,1101661,48,27
3987,category_3,1101661,49,26
3988,category_3,1101661,50,57
3989,category_3,1101661,51,27
3990,category_3,1101661,52,31
3991,category_2,1101769,1,5
3992,category_2,1101769,2,7
3993,category_2,1101769,3,20
3994,category_2,1101769,4,32
3995,category_2,1101769,5,20
3996,category_2,1101769,6,33
3997,category_2,1101769,7,15
3998,category_2,1101769,39,8
3999,category_2,1101769,40,3
4000,category_2,1101769,41,0
4001,category_2,1101769,42,0
4002,category_2,1101769,43,18
4003,category_2,1101769,44,20
4004,category_2,1101769,45,22
4005,category_2,1101769,46,17
4006,category_2,1101769,47,14
4007,category_2,1101769,48,1
4008,category_2,1101769,49,0
4009,category_2,1101769,50,2
4010,category_2,1101769,51,0
4011,category_2,1101769,52,0
4012,category_2,1103056,1,16
4013,category_2,1103056,2,16
4014,category_2,1103056,3,15
4015,category_2,1103056,4,13
4016,category_2,1103056,5,18
4017,category_2,1103056,6,10
4018,category_2,1103056,7,3
4019,category_2,1103056,41,8
4020,category_2,1103056,42,12
4021,category_2,1103056,43,28
4022,category_2,1103056,44,27
4023,category_2,1103056,45,20
4024,category_2,1103056,46,17
4025,category_2,1103056,47,24
4026,category_2,1103056,48,19
4027,category_2,1103056,49,12
4028,category_2,1103056,50,7
4029,category_2,1103056,51,18
4030,category_2,1103056,52,14
4031,category_2,1105009,1,6
4032,category_2,1105009,2,6
4033,category_2,1105009,3,7
4034,category_2,1105009,4,5
4035,category_2,1105009,5,9
4036,category_2,1105009,6,11
4037,category_2,1105009,7,4
4038,category_2,1105009,42,5
4039,category_2,1105009,43,5
4040,category_2,1105009,44,10
4041,category_2,1105009,45,17
4042,category_2,1105009,46,17
4043,category_2,1105009,47,4
4044,category_2,1105009,48,6
4045,category_2,1105009,49,9
4046,category_2,1105009,50,4
4047,category_2,1105009,51,7
4048,category_2,1105009,52,3
4049,category_2,1105018,1,4
4050,category_2,1105018,2,10
4051,category_2,1105018,3,10
4052,category_2,1105018,4,13
4053,category_2,1105018,5,3
4054,category_2,1105018,6,6
4055,category_2,1105018,7,2
4056,category_2,1105018,43,3
4057,category_2,1105018,44,6
4058,category_2,1105018,45,11
4059,category_2,1105018,46,4
4060,category_2,1105018,47,7
4061,category_2,1105018,48,8
4062,category_2,1105018,49,6
4063,category_2,1105018,50,7
4064,category_2,1105018,51,10
4065,category_2,1105018,52,15
4066,category_2,1105027,1,12
4067,category_2,1105027,2,6
4068,category_2,1105027,3,5
4069,category_2,1105027,4,8
4070,category_2,1105027,5,7
4071,category_2,1105027,6,14
4072,category_2,1105027,7,6
4073,category_2,1105027,43,3
4074,category_2,1105027,44,11
4075,category_2,1105027,45,10
4076,category_2,1105027,46,7
4077,category_2,1105027,47,16
4078,category_2,1105027,48,13
4079,category_2,1105027,49,10
4080,category_2,1105027,50,12
4081,category_2,1105027,51,7
4082,category_2,1105027,52,12
