CategoryCode,ItemCode,DateID,DailySales,PromoStarted,PromoEnded,DiscountValue,DiscountType,SellingPrice
category_1,17287,2022-02-14,11,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-15,2,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2021-11-09,1,2021-11-05,2021-11-11,10,Percentage,70
category_1,17287,2021-11-06,7,2021-11-05,2021-11-11,10,Percentage,70
category_1,17287,2021-12-11,1,2021-12-10,2021-12-16,10,Percentage,70
category_1,17287,2021-12-28,7,2021-12-24,2021-12-30,10,Percentage,70
category_1,17287,2021-12-29,2,2021-12-24,2021-12-30,10,Percentage,70
category_2,117610,2021-11-13,1,2021-11-12,2021-11-18,10,Percentage,270
category_2,117610,2021-11-15,2,2021-11-12,2021-11-18,10,Percentage,270
category_2,117610,2021-11-16,1,2021-11-12,2021-11-18,10,Percentage,270
category_2,117610,2021-11-01,7,2021-10-29,2021-11-04,10,Percentage,270
category_2,117610,2021-11-02,7,2021-10-29,2021-11-04,10,Percentage,270
category_2,117610,2021-10-31,11,2021-10-29,2021-11-04,10,Percentage,270
category_2,117610,2021-10-30,3,2021-10-29,2021-11-04,10,Percentage,270
category_2,117610,2021-11-03,11,2021-10-29,2021-11-04,10,Percentage,270
category_2,117610,2021-11-09,5,2021-11-05,2021-11-11,10,Percentage,270
category_2,117610,2021-11-10,4,2021-11-05,2021-11-11,10,Percentage,270
category_2,117610,2021-11-08,4,2021-11-05,2021-11-11,10,Percentage,270
category_2,117610,2021-11-07,13,2021-11-05,2021-11-11,10,Percentage,270
category_2,117610,2021-11-06,7,2021-11-05,2021-11-11,10,Percentage,270
category_2,117610,2021-11-23,6,2021-11-19,2021-11-25,10,Percentage,270
category_2,117610,2021-11-22,2,2021-11-19,2021-11-25,10,Percentage,270
category_2,117610,2021-11-24,7,2021-11-19,2021-11-25,10,Percentage,270
category_2,117610,2021-11-21,8,2021-11-19,2021-11-25,10,Percentage,270
category_2,117610,2021-11-20,5,2021-11-19,2021-11-25,10,Percentage,270
category_2,64978,2021-11-28,1,2021-11-26,2021-12-02,10,Percentage,250
category_2,64978,2021-11-29,1,2021-11-26,2021-12-02,10,Percentage,250
category_2,64978,2021-11-27,3,2021-11-26,2021-12-02,10,Percentage,250
category_2,64978,2021-11-30,4,2021-11-26,2021-12-02,10,Percentage,250
category_3,132334,2021-12-04,15,2021-12-03,2021-12-09,10,Percentage,190
category_3,132334,2021-12-07,8,2021-12-03,2021-12-09,10,Percentage,190
category_3,132334,2021-12-05,13,2021-12-03,2021-12-09,10,Percentage,190
category_3,132334,2021-12-08,1,2021-12-03,2021-12-09,10,Percentage,190
category_3,132334,2021-12-06,4,2021-12-03,2021-12-09,10,Percentage,190
category_3,132334,2021-10-03,2,2021-10-01,2021-10-07,10,Percentage,190
category_3,132334,2021-10-02,7,2021-10-01,2021-10-07,10,Percentage,190
category_3,132334,2021-10-04,1,2021-10-01,2021-10-07,10,Percentage,190
category_3,132334,2021-10-16,1,2021-10-15,2021-10-21,10,Percentage,190
category_3,132334,2021-10-20,4,2021-10-15,2021-10-21,10,Percentage,190
category_3,132334,2021-10-19,1,2021-10-15,2021-10-21,10,Percentage,190
category_3,132334,2021-10-17,3,2021-10-15,2021-10-21,10,Percentage,190
category_3,132334,2021-12-01,5,2021-11-26,2021-12-02,10,Percentage,190
category_3,132334,2021-11-28,10,2021-11-26,2021-12-02,10,Percentage,190
category_3,132334,2021-11-29,4,2021-11-26,2021-12-02,10,Percentage,190
category_3,132334,2021-11-27,18,2021-11-26,2021-12-02,10,Percentage,190
category_3,132334,2021-11-30,2,2021-11-26,2021-12-02,10,Percentage,190
category_3,132334,2021-12-25,5,2021-12-24,2021-12-30,10,Percentage,190
category_3,132334,2021-12-26,2,2021-12-24,2021-12-30,10,Percentage,190
category_3,132334,2021-12-28,5,2021-12-24,2021-12-30,10,Percentage,190
category_3,132334,2021-12-29,3,2021-12-24,2021-12-30,10,Percentage,190
category_3,132334,2021-12-12,8,2021-12-10,2021-12-16,10,Percentage,190
category_3,132334,2021-12-11,4,2021-12-10,2021-12-16,10,Percentage,190
category_3,132334,2021-12-13,2,2021-12-10,2021-12-16,10,Percentage,190
category_3,132334,2021-12-14,6,2021-12-10,2021-12-16,10,Percentage,190
category_3,132334,2021-12-15,1,2021-12-10,2021-12-16,10,Percentage,190
category_3,132334,2021-12-19,9,2021-12-17,2021-12-23,10,Percentage,190
category_3,132334,2021-12-22,3,2021-12-17,2021-12-23,10,Percentage,190
category_3,132334,2021-12-18,6,2021-12-17,2021-12-23,10,Percentage,190
category_3,132334,2021-12-21,6,2021-12-17,2021-12-23,10,Percentage,190
category_3,132334,2021-12-20,3,2021-12-17,2021-12-23,10,Percentage,190
category_3,132334,2021-10-11,6,2021-10-08,2021-10-14,10,Percentage,190
category_3,132334,2021-10-10,3,2021-10-08,2021-10-14,10,Percentage,190
category_3,132334,2021-10-09,3,2021-10-08,2021-10-14,10,Percentage,190
category_3,132334,2021-10-13,3,2021-10-08,2021-10-14,10,Percentage,190
category_3,132334,2021-10-12,6,2021-10-08,2021-10-14,10,Percentage,190
category_3,132334,2021-10-23,1,2021-10-22,2021-10-28,10,Percentage,190
category_3,132334,2021-10-24,4,2021-10-22,2021-10-28,10,Percentage,190
category_3,132334,2021-10-27,4,2021-10-22,2021-10-28,10,Percentage,190
category_3,132334,2021-10-25,1,2021-10-22,2021-10-28,10,Percentage,190
category_3,1066570,2021-11-23,24,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-22,27,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-24,2,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-21,7,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-20,10,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-01,36,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-11-02,6,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-10-31,10,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-10-30,12,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-11-03,17,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2022-01-17,3,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-16,2,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-15,1,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-19,1,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-18,4,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2021-10-16,6,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-20,5,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-19,6,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-18,18,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-17,4,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-11-10,4,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2021-11-08,11,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2021-11-07,4,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2021-11-06,14,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2022-01-22,4,2022-01-21,2022-01-27,15,Percentage,45
category_3,1066570,2022-01-26,12,2022-01-21,2022-01-27,15,Percentage,45
category_3,1066570,2021-11-13,5,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-15,16,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-14,19,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-16,23,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-17,24,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-10-23,19,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-24,4,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-26,9,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-27,25,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-25,31,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-03,1,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-05,2,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-02,17,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-06,21,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-04,17,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-11,26,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-10,8,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-09,7,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-13,39,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-12,13,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2022-01-06,19,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-05,2,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-08,1,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-09,16,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-10,4,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-12,7,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-07,9,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-11,2,2022-01-04,2022-01-13,15,Percentage,45
category_4,23200,2022-02-13,17,2022-02-11,2022-02-17,10,Percentage,320
category_4,23200,2022-02-12,5,2022-02-11,2022-02-17,10,Percentage,320
category_4,23200,2022-02-16,5,2022-02-11,2022-02-17,10,Percentage,320
category_4,23200,2021-12-22,11,2021-12-17,2021-12-23,10,Percentage,290
category_4,23200,2021-12-21,8,2021-12-17,2021-12-23,10,Percentage,290
category_4,23200,2021-11-01,10,2021-10-29,2021-11-04,25,Percentage,290
category_4,23200,2021-11-02,4,2021-10-29,2021-11-04,25,Percentage,290
category_4,23200,2021-10-31,21,2021-10-29,2021-11-04,25,Percentage,290
category_4,23200,2021-10-30,24,2021-10-29,2021-11-04,25,Percentage,290
category_4,23200,2021-11-03,11,2021-10-29,2021-11-04,25,Percentage,290
category_4,23200,2021-11-09,8,2021-11-05,2021-11-11,25,Percentage,290
category_4,23200,2021-11-10,14,2021-11-05,2021-11-11,25,Percentage,290
category_4,23200,2021-11-08,9,2021-11-05,2021-11-11,25,Percentage,290
category_4,23200,2021-11-07,13,2021-11-05,2021-11-11,25,Percentage,290
category_4,23200,2021-11-06,16,2021-11-05,2021-11-11,25,Percentage,290
category_4,23200,2021-12-25,11,2021-12-24,2021-12-30,25,Percentage,290
category_4,23200,2021-12-26,9,2021-12-24,2021-12-30,25,Percentage,290
category_4,23200,2021-12-27,20,2021-12-24,2021-12-30,25,Percentage,290
category_4,23200,2021-12-28,5,2021-12-24,2021-12-30,25,Percentage,290
category_4,23200,2021-12-29,10,2021-12-24,2021-12-30,25,Percentage,290
category_4,23200,2021-12-04,24,2021-12-03,2021-12-09,30,Percentage,290
category_4,23200,2021-12-07,26,2021-12-03,2021-12-09,30,Percentage,290
category_4,23200,2021-12-05,31,2021-12-03,2021-12-09,30,Percentage,290
category_4,23200,2021-12-08,24,2021-12-03,2021-12-09,30,Percentage,290
category_4,23200,2021-12-06,50,2021-12-03,2021-12-09,30,Percentage,290
category_4,23200,2021-11-13,10,2021-11-12,2021-11-18,10,Percentage,290
category_4,23200,2021-11-15,10,2021-11-12,2021-11-18,10,Percentage,290
category_4,23200,2021-11-14,7,2021-11-12,2021-11-18,10,Percentage,290
category_4,23200,2021-11-16,2,2021-11-12,2021-11-18,10,Percentage,290
category_4,23200,2021-11-17,1,2021-11-12,2021-11-18,10,Percentage,290
category_4,23200,2021-11-23,2,2021-11-19,2021-11-25,10,Percentage,290
category_4,23200,2021-11-22,16,2021-11-19,2021-11-25,10,Percentage,290
category_4,23200,2021-11-24,9,2021-11-19,2021-11-25,10,Percentage,290
category_4,23200,2021-11-21,8,2021-11-19,2021-11-25,10,Percentage,290
category_4,23200,2021-11-20,3,2021-11-19,2021-11-25,10,Percentage,290
category_4,23200,2021-12-12,24,2021-12-10,2021-12-16,30,Percentage,290
category_4,23200,2021-12-11,28,2021-12-10,2021-12-16,30,Percentage,290
category_4,23200,2021-12-13,23,2021-12-10,2021-12-16,30,Percentage,290
category_4,23200,2021-12-14,39,2021-12-10,2021-12-16,30,Percentage,290
category_4,23200,2021-12-15,28,2021-12-10,2021-12-16,30,Percentage,290
category_4,23200,2021-12-01,23,2021-11-26,2021-12-02,30,Percentage,290
category_4,23200,2021-11-28,33,2021-11-26,2021-12-02,30,Percentage,290
category_4,23200,2021-11-29,26,2021-11-26,2021-12-02,30,Percentage,290
category_4,23200,2021-11-27,19,2021-11-26,2021-12-02,30,Percentage,290
category_4,23200,2021-11-30,25,2021-11-26,2021-12-02,30,Percentage,290
category_3,7666,2021-10-16,68,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-20,28,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-19,2,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-18,55,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-17,35,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-12-12,36,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-11,17,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-13,33,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-14,22,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-15,21,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-10-11,41,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-10,15,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-09,24,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-13,5,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-12,20,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-23,27,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-24,19,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-26,31,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-27,29,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-25,10,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-12-01,11,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-28,3,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-29,3,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-27,31,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-30,11,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-12-04,32,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-07,40,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-05,3,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-08,9,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-06,15,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-19,19,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-22,12,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-18,20,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-21,43,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-20,10,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-25,17,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-26,15,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-27,28,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-28,10,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-29,16,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-10-03,12,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-05,5,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-02,58,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-06,33,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-04,8,2021-10-01,2021-10-07,20,Percentage,40
category_1,17287,2021-12-05,5,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-12-08,15,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-12-06,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-11-20,5,2021-11-19,2021-11-25,10,Percentage,70
category_1,17287,2021-11-28,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,17287,2021-11-29,9,2021-11-26,2021-12-02,10,Percentage,70
category_1,17287,2021-11-30,1,2021-11-26,2021-12-02,10,Percentage,70
category_1,17287,2022-01-30,12,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-01-29,9,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-02-02,1,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-02-01,5,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-01-31,7,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2021-12-19,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-12-18,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-12-21,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-12-20,9,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-11-01,5,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2021-11-02,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2021-10-31,9,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2021-10-30,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2022-02-08,7,2022-02-04,2022-02-10,10,Percentage,70
category_1,17287,2022-02-05,1,2022-02-04,2022-02-10,10,Percentage,70
category_1,17287,2021-11-15,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,17287,2021-11-14,6,2021-11-12,2021-11-18,10,Percentage,70
category_1,17287,2021-11-17,2,2021-11-12,2021-11-18,10,Percentage,70
category_1,17287,2022-02-13,9,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-16,5,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-12,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-14,11,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-15,2,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2021-11-09,1,2021-11-05,2021-11-11,10,Percentage,70
category_1,17287,2021-11-06,7,2021-11-05,2021-11-11,10,Percentage,70
category_1,17287,2021-12-11,1,2021-12-10,2021-12-16,10,Percentage,70
category_1,17287,2021-12-28,7,2021-12-24,2021-12-30,10,Percentage,70
category_1,17287,2021-12-29,2,2021-12-24,2021-12-30,10,Percentage,70
category_2,23569,2021-11-09,6,2021-11-05,2021-11-11,10,Percentage,80
category_2,23569,2021-11-10,5,2021-11-05,2021-11-11,10,Percentage,80
category_2,23569,2021-11-08,10,2021-11-05,2021-11-11,10,Percentage,80
category_2,23569,2021-11-07,8,2021-11-05,2021-11-11,10,Percentage,80
category_2,23569,2021-11-06,2,2021-11-05,2021-11-11,10,Percentage,80
category_2,23569,2021-11-23,2,2021-11-19,2021-11-25,10,Percentage,80
category_2,23569,2021-11-22,2,2021-11-19,2021-11-25,10,Percentage,80
category_2,23569,2021-11-24,4,2021-11-19,2021-11-25,10,Percentage,80
category_2,23569,2021-11-21,5,2021-11-19,2021-11-25,10,Percentage,80
category_2,23569,2021-11-20,6,2021-11-19,2021-11-25,10,Percentage,80
category_2,23569,2021-11-13,3,2021-11-12,2021-11-18,10,Percentage,80
category_2,23569,2021-11-15,6,2021-11-12,2021-11-18,10,Percentage,80
category_2,23569,2021-11-14,7,2021-11-12,2021-11-18,10,Percentage,80
category_2,23569,2021-11-17,8,2021-11-12,2021-11-18,10,Percentage,80
category_2,745945,2021-11-13,8,2021-11-12,2021-11-18,10,Percentage,80
category_2,745945,2021-11-15,2,2021-11-12,2021-11-18,10,Percentage,80
category_2,745945,2021-11-14,4,2021-11-12,2021-11-18,10,Percentage,80
category_2,745945,2021-11-16,3,2021-11-12,2021-11-18,10,Percentage,80
category_2,745945,2021-11-17,4,2021-11-12,2021-11-18,10,Percentage,80
category_2,745945,2021-11-01,2,2021-10-29,2021-11-04,10,Percentage,75
category_2,745945,2021-11-02,9,2021-10-29,2021-11-04,10,Percentage,75
category_2,745945,2021-10-31,8,2021-10-29,2021-11-04,10,Percentage,75
category_2,745945,2021-10-30,16,2021-10-29,2021-11-04,10,Percentage,75
category_2,745945,2021-11-03,4,2021-10-29,2021-11-04,10,Percentage,75
category_2,745945,2021-11-23,1,2021-11-19,2021-11-25,10,Percentage,80
category_2,745945,2021-11-22,2,2021-11-19,2021-11-25,10,Percentage,80
category_2,745945,2021-11-24,10,2021-11-19,2021-11-25,10,Percentage,80
category_2,745945,2021-11-21,3,2021-11-19,2021-11-25,10,Percentage,80
category_2,745945,2021-11-20,5,2021-11-19,2021-11-25,10,Percentage,80
category_2,745945,2021-11-09,5,2021-11-05,2021-11-11,10,Percentage,80
category_2,745945,2021-11-10,6,2021-11-05,2021-11-11,10,Percentage,80
category_2,745945,2021-11-08,12,2021-11-05,2021-11-11,10,Percentage,80
category_2,745945,2021-11-07,1,2021-11-05,2021-11-11,10,Percentage,80
category_2,745945,2021-11-06,2,2021-11-05,2021-11-11,10,Percentage,80
category_2,1006099,2022-01-30,3,2022-01-28,2022-02-03,10,Percentage,80
category_2,1006099,2022-02-02,7,2022-01-28,2022-02-03,10,Percentage,80
category_2,1006099,2022-02-01,2,2022-01-28,2022-02-03,10,Percentage,80
category_2,1006099,2022-01-31,2,2022-01-28,2022-02-03,10,Percentage,80
