CategoryCode,ItemCode,DateID,DailySales,DOW,WOY,DOY
category_4,1024810,2021-11-17,4,2,46,321
category_1,1044619,2021-11-06,6,5,44,310
category_2,1090249,2021-11-12,7,4,45,316
category_2,903976,2021-11-17,5,2,46,321
category_1,1047967,2021-11-17,43,2,46,321
category_2,173617,2022-01-06,3,3,1,6
category_2,1071106,2022-01-05,4,2,1,5
category_3,1060630,2022-01-24,2,0,4,24
category_4,1003147,2021-12-09,11,3,49,343
category_4,872260,2021-11-06,1,5,44,310
category_2,59749,2022-01-04,11,1,1,4
category_2,262384,2022-02-09,1,2,6,40
category_2,906595,2022-01-05,2,2,1,5
category_1,38518,2021-11-06,2,5,44,310
category_1,1044682,2022-02-08,3,1,6,39
category_1,1044619,2021-11-17,9,2,46,321
category_2,174436,2022-01-06,4,3,1,6
category_3,1081069,2022-01-06,5,3,1,6
category_3,1013335,2022-01-06,3,3,1,6
category_2,815101,2022-02-08,2,1,6,39
category_1,35584,2021-12-09,4,3,49,343
category_2,906586,2021-11-18,1,3,46,322
category_2,267496,2021-11-17,1,2,46,321
category_4,1024810,2021-11-18,7,3,46,322
category_2,903976,2021-12-07,4,1,49,341
category_2,118033,2021-11-18,4,3,46,322
category_2,1070836,2021-11-12,4,4,45,316
category_1,1047967,2021-11-06,10,5,44,310
category_2,1090249,2021-12-07,3,1,49,341
category_2,43630,2022-01-24,14,0,4,24
category_4,1003156,2021-11-06,7,5,44,310
category_4,753613,2022-01-04,11,1,1,4
category_2,262384,2021-12-09,5,3,49,343
category_1,1056463,2022-02-08,6,1,6,39
category_3,1047130,2021-11-06,9,5,44,310
category_2,1071106,2021-11-12,6,4,45,316
category_1,142756,2021-11-12,5,4,45,316
category_1,1049776,2021-12-09,2,3,49,343
category_1,1032532,2021-12-07,25,1,49,341
category_1,839374,2022-01-06,9,3,1,6
category_2,20824,2021-10-23,11,5,42,296
category_1,36898,2022-01-06,16,3,1,6
category_1,1032568,2022-02-09,2,2,6,40
category_2,111382,2021-10-30,2,5,43,303
category_2,1006009,2021-12-07,1,1,49,341
category_2,20824,2021-12-07,13,1,49,341
category_2,1010068,2022-02-08,2,1,6,39
category_3,16936,2022-01-24,5,0,4,24
category_1,755584,2022-01-05,13,2,1,5
category_4,1003147,2022-01-05,8,2,1,5
category_2,1105009,2021-11-06,3,5,44,310
category_4,836584,2022-01-04,35,1,1,4
category_1,145330,2022-01-06,4,3,1,6
category_2,903976,2021-11-12,3,4,45,316
category_2,124954,2021-10-30,6,5,43,303
category_3,1101661,2022-01-06,10,3,1,6
category_1,1044619,2021-11-18,2,3,46,322
category_2,40759,2022-01-24,3,0,4,24
category_2,40759,2022-02-08,2,1,6,39
category_2,999403,2022-01-24,3,0,4,24
category_1,1061638,2021-12-09,7,3,49,343
category_4,1003156,2022-01-06,13,3,1,6
category_1,1048975,2022-02-09,5,2,6,40
category_2,41830,2021-11-17,2,2,46,321
category_1,839356,2022-02-08,10,1,6,39
category_3,131983,2021-11-06,4,5,44,310
category_2,1006009,2021-11-17,2,2,46,321
category_1,42424,2022-01-04,6,1,1,4
category_2,132028,2022-01-24,35,0,4,24
category_3,1013335,2021-10-30,1,5,43,303
category_2,124954,2022-02-09,4,2,6,40
category_2,172033,2021-10-30,15,5,43,303
category_4,1003147,2022-02-08,18,1,6,39
category_2,50785,2021-12-09,2,3,49,343
category_2,836152,2021-10-30,4,5,43,303
category_4,1024810,2021-10-30,1,5,43,303
category_2,837943,2021-11-12,13,4,45,316
category_1,119554,2022-02-08,13,1,6,39
category_3,131983,2021-10-30,2,5,43,303
category_4,731104,2021-11-06,1,5,44,310
category_2,117610,2022-02-08,3,1,6,39
category_3,1013335,2021-11-17,3,2,46,321
category_1,24136,2021-12-07,4,1,49,341
category_2,1010068,2022-01-06,2,3,1,6
category_1,119554,2021-12-07,12,1,49,341
category_1,1015621,2021-12-07,8,1,49,341
category_2,1101562,2021-11-12,3,4,45,316
category_1,416212,2022-02-09,2,2,6,40
category_1,371104,2022-01-04,1,1,1,4
category_1,48940,2022-01-06,2,3,1,6
category_1,124774,2022-01-05,2,2,1,5
category_2,399220,2022-01-05,1,2,1,5
category_1,1047967,2022-01-24,22,0,4,24
category_1,1032586,2021-10-23,4,5,42,296
category_2,20824,2021-11-17,16,2,46,321
category_1,1056463,2021-11-18,5,3,46,322
category_3,1066570,2021-11-18,4,3,46,322
category_2,745945,2022-01-05,1,2,1,5
category_2,59749,2021-10-23,4,5,42,296
category_1,416212,2021-12-07,4,1,49,341
category_2,99079,2022-02-08,2,1,6,39
category_2,1090240,2022-01-04,28,1,1,4
category_1,1032568,2022-02-08,1,1,6,39
category_2,59749,2021-11-06,8,5,44,310
category_1,1032532,2021-11-12,13,4,45,316
category_2,172033,2021-11-12,8,4,45,316
category_1,371104,2021-11-17,2,2,46,321
category_3,7666,2021-10-23,27,5,42,296
category_2,267496,2021-11-12,3,4,45,316
category_2,836152,2022-01-05,3,2,1,5
category_2,40759,2022-01-04,8,1,1,4
category_1,1056463,2022-01-06,6,3,1,6
category_2,172033,2021-11-17,26,2,46,321
category_2,32245,2021-11-17,4,2,46,321
category_2,211309,2022-02-08,1,1,6,39
category_2,118033,2021-11-12,3,4,45,316
category_1,1032568,2021-11-12,2,4,45,316
category_1,1067119,2021-11-18,6,3,46,322
category_4,1003156,2021-11-18,2,3,46,322
category_1,1075651,2022-02-09,5,2,6,40
category_2,32245,2021-10-30,6,5,43,303
category_2,1006009,2021-11-12,1,4,45,316
category_1,17287,2022-02-08,7,1,6,39
category_2,815101,2021-12-07,1,1,49,341
category_2,836152,2021-11-12,4,4,45,316
category_2,118033,2022-01-06,2,3,1,6
category_2,110320,2021-10-30,10,5,43,303
category_2,64978,2021-11-06,1,5,44,310
category_2,836125,2021-11-18,7,3,46,322
category_1,1061638,2021-11-06,8,5,44,310
category_2,132028,2022-02-09,29,2,6,40
category_1,43657,2021-11-18,1,3,46,322
category_1,145978,2021-11-06,2,5,44,310
category_3,1081069,2021-11-18,3,3,46,322
category_2,174436,2022-01-05,1,2,1,5
category_1,1090114,2021-12-09,1,3,49,343
category_2,836125,2022-01-05,4,2,1,5
category_2,837943,2021-11-17,7,2,46,321
category_3,169504,2021-11-12,104,4,45,316
category_4,1003183,2022-01-24,12,0,4,24
category_1,76399,2021-10-23,8,5,42,296
category_1,1032568,2021-10-23,2,5,42,296
category_1,43657,2022-01-06,1,3,1,6
category_2,40759,2022-02-09,7,2,6,40
category_3,1066570,2022-01-05,2,2,1,5
category_2,1006090,2021-12-09,3,3,49,343
category_3,1013335,2021-10-23,4,5,42,296
category_1,1048975,2021-12-09,2,3,49,343
category_2,40759,2021-11-06,2,5,44,310
category_2,1090258,2021-10-30,27,5,43,303
category_2,1071106,2022-01-06,2,3,1,6
category_1,1032541,2022-01-06,10,3,1,6
category_2,1090249,2022-01-05,7,2,1,5
category_2,50785,2021-11-12,1,4,45,316
category_2,1006090,2022-01-24,2,0,4,24
category_1,755584,2021-10-30,12,5,43,303
category_4,23200,2021-11-18,3,3,46,322
category_2,1101553,2022-01-05,2,2,1,5
category_1,370195,2022-02-09,2,2,6,40
category_4,23200,2021-11-17,1,2,46,321
category_1,1044682,2021-10-23,2,5,42,296
category_2,999403,2021-10-30,1,5,43,303
category_3,132334,2021-10-23,1,5,42,296
category_2,174436,2021-12-09,10,3,49,343
category_1,371104,2022-01-06,1,3,1,6
category_2,1101553,2022-01-04,4,1,1,4
category_4,1074823,2022-01-04,3,1,1,4
category_4,753613,2022-01-06,14,3,1,6
category_1,1058713,2022-01-05,4,2,1,5
category_4,1082743,2022-02-08,35,1,6,39
category_1,119554,2021-10-30,13,5,43,303
category_2,43630,2021-11-17,5,2,46,321
category_1,3427,2021-10-23,6,5,42,296
category_1,24136,2022-01-06,3,3,1,6
category_2,745945,2021-12-09,1,3,49,343
category_2,858886,2021-12-09,2,3,49,343
category_2,1067074,2021-11-17,13,2,46,321
category_2,1064473,2021-10-23,7,5,42,296
category_3,1090024,2022-02-09,6,2,6,40
category_2,172033,2022-02-08,2,1,6,39
category_2,838456,2021-11-18,3,3,46,322
category_2,1071124,2022-01-24,3,0,4,24
category_2,99079,2022-01-06,5,3,1,6
category_3,1066570,2022-01-06,19,3,1,6
category_4,1060909,2022-01-06,11,3,1,6
category_2,40759,2021-10-30,16,5,43,303
category_3,1060630,2021-11-17,4,2,46,321
category_2,1071124,2021-11-17,9,2,46,321
category_2,20824,2021-11-12,24,4,45,316
category_2,906586,2021-12-07,3,1,49,341
category_1,3418,2021-10-23,6,5,42,296
category_2,1067092,2022-02-09,10,2,6,40
category_2,836152,2021-12-07,8,1,49,341
category_2,99079,2021-11-12,4,4,45,316
category_1,42496,2021-11-17,4,2,46,321
category_3,1081069,2022-01-24,6,0,4,24
category_2,138742,2022-01-24,2,0,4,24
category_4,836584,2021-10-30,21,5,43,303
category_2,59749,2022-02-09,2,2,6,40
category_2,87046,2021-11-06,2,5,44,310
category_2,172033,2021-12-09,8,3,49,343
category_2,1090276,2022-02-09,2,2,6,40
category_1,1084498,2021-12-07,6,1,49,341
category_1,1050046,2021-11-17,9,2,46,321
category_4,1074823,2021-12-09,24,3,49,343
category_1,36898,2022-02-09,11,2,6,40
category_2,1090240,2021-12-07,3,1,49,341
category_4,753613,2022-02-08,19,1,6,39
category_1,76399,2022-01-04,3,1,1,4
category_4,836584,2021-11-06,17,5,44,310
category_2,173617,2022-01-04,6,1,1,4
category_3,1064572,2021-11-12,3,4,45,316
category_2,1044502,2021-12-07,5,1,49,341
category_1,1032532,2022-01-05,8,2,1,5
category_1,1032532,2021-12-09,8,3,49,343
category_1,48940,2022-01-24,10,0,4,24
category_1,43657,2022-02-09,4,2,6,40
category_1,1081321,2021-11-06,1,5,44,310
category_2,815101,2021-11-12,3,4,45,316
category_2,124954,2021-10-23,1,5,42,296
category_4,23200,2021-11-12,4,4,45,316
category_1,35584,2022-01-05,2,2,1,5
category_3,169504,2021-11-18,102,3,46,322
category_3,131983,2022-01-24,9,0,4,24
category_3,1101661,2022-02-09,4,2,6,40
category_2,210868,2022-01-05,1,2,1,5
category_2,1090249,2021-11-18,4,3,46,322
category_1,17296,2022-01-06,88,3,1,6
category_3,169504,2022-01-06,87,3,1,6
category_4,245581,2022-02-09,39,2,6,40
category_1,17296,2022-02-09,34,2,6,40
category_3,1047130,2021-11-17,13,2,46,321
category_2,40759,2021-12-07,14,1,49,341
category_1,42496,2022-02-08,2,1,6,39
category_1,1030948,2022-02-08,1,1,6,39
category_2,138742,2022-01-04,2,1,1,4
category_4,1003147,2021-11-17,8,2,46,321
category_2,837943,2022-01-05,2,2,1,5
category_2,745945,2021-11-17,4,2,46,321
category_1,1044682,2022-02-09,1,2,6,40
category_2,225259,2021-10-30,5,5,43,303
category_2,1067092,2022-01-06,15,3,1,6
category_2,1026871,2021-10-23,4,5,42,296
category_2,877624,2022-02-08,4,1,6,39
category_2,1101553,2021-11-12,2,4,45,316
category_2,836125,2021-10-30,7,5,43,303
category_2,745945,2021-12-07,1,1,49,341
category_3,1090024,2021-12-09,1,3,49,343
category_1,1032532,2021-10-30,9,5,43,303
category_1,124774,2021-11-18,4,3,46,322
category_1,1056463,2022-01-05,4,2,1,5
category_2,59749,2021-11-12,3,4,45,316
category_2,75886,2021-12-07,4,1,49,341
category_2,1067074,2022-01-04,3,1,1,4
category_2,110320,2022-02-08,3,1,6,39
category_1,145978,2022-02-08,8,1,6,39
category_1,1044610,2021-12-09,1,3,49,343
category_2,836152,2022-02-09,3,2,6,40
category_4,123307,2021-11-06,53,5,44,310
category_1,371239,2021-12-09,4,3,49,343
category_1,1049776,2022-02-09,3,2,6,40
category_3,1066570,2021-10-23,19,5,42,296
category_2,1105027,2021-11-12,1,4,45,316
category_3,1066570,2021-11-06,14,5,44,310
category_2,1006009,2022-02-08,2,1,6,39
category_4,872260,2022-01-04,10,1,1,4
category_2,1105009,2021-10-30,1,5,43,303
category_1,1058713,2021-10-23,2,5,42,296
category_4,1074823,2021-11-18,63,3,46,322
category_2,1070836,2021-11-17,2,2,46,321
category_2,1090240,2022-01-06,23,3,1,6
category_3,1081078,2022-01-04,3,1,1,4
category_2,99079,2021-11-18,4,3,46,322
category_2,865933,2021-12-07,3,1,49,341
category_2,99079,2021-12-09,2,3,49,343
category_1,1032559,2021-11-06,1,5,44,310
category_2,50785,2022-01-05,3,2,1,5
category_2,111382,2021-12-09,2,3,49,343
category_1,1032568,2021-11-17,3,2,46,321
category_1,36898,2021-10-30,5,5,43,303
category_2,132028,2022-01-05,10,2,1,5
category_4,1074823,2021-11-06,32,5,44,310
category_3,1081078,2021-11-12,5,4,45,316
category_1,1032586,2021-11-12,1,4,45,316
category_1,36898,2022-02-08,4,1,6,39
category_1,124774,2021-11-17,2,2,46,321
category_1,371239,2021-10-30,2,5,43,303
category_2,173617,2021-11-18,2,3,46,322
category_2,41830,2021-12-07,1,1,49,341
category_2,173617,2022-01-05,17,2,1,5
category_1,1058713,2022-02-08,11,1,6,39
category_3,1013335,2022-01-05,3,2,1,5
category_2,1098502,2021-12-09,1,3,49,343
category_4,872260,2021-10-30,1,5,43,303
category_1,1085749,2021-11-06,4,5,44,310
category_2,1064473,2021-12-09,5,3,49,343
category_3,37861,2022-02-09,16,2,6,40
category_1,42496,2021-12-07,7,1,49,341
category_1,43657,2021-11-06,7,5,44,310
category_1,1048975,2022-02-08,5,1,6,39
category_1,371239,2021-11-12,4,4,45,316
category_2,1071106,2022-01-24,6,0,4,24
category_2,837943,2021-12-07,7,1,49,341
category_2,213802,2021-11-18,1,3,46,322
category_1,839356,2022-01-06,11,3,1,6
category_1,1044619,2022-01-24,5,0,4,24
category_1,1067119,2022-01-06,9,3,1,6
category_2,138742,2021-11-17,3,2,46,321
category_1,3427,2022-01-06,5,3,1,6
category_2,30877,2021-12-09,15,3,49,343
category_2,216151,2022-01-06,1,3,1,6
category_1,3427,2022-01-05,5,2,1,5
category_2,40759,2021-11-18,9,3,46,322
category_1,371239,2022-01-04,3,1,1,4
category_2,41830,2021-10-30,5,5,43,303
category_2,399220,2021-12-07,6,1,49,341
category_2,1098493,2021-11-17,1,2,46,321
category_1,42424,2022-02-08,11,1,6,39
category_4,1003183,2022-02-08,14,1,6,39
category_1,1067119,2021-10-23,2,5,42,296
category_2,138742,2021-10-30,5,5,43,303
category_2,99079,2021-11-06,2,5,44,310
category_2,1105009,2022-01-24,1,0,4,24
category_1,1054978,2022-01-06,9,3,1,6
category_1,1044682,2022-01-24,6,0,4,24
category_2,1090240,2021-11-06,1,5,44,310
category_4,23200,2021-10-23,3,5,42,296
category_2,1105018,2021-11-17,2,2,46,321
category_1,42424,2021-10-23,1,5,42,296
category_1,1050046,2022-02-09,2,2,6,40
category_2,262384,2021-10-23,5,5,42,296
category_1,35449,2021-11-06,3,5,44,310
category_1,42424,2022-02-09,10,2,6,40
category_4,836584,2021-12-09,14,3,49,343
category_2,132028,2021-11-06,16,5,44,310
category_1,24136,2022-02-08,1,1,6,39
category_4,1003192,2021-11-17,12,2,46,321
category_1,1044610,2021-11-18,3,3,46,322
category_4,1060909,2021-11-12,7,4,45,316
category_2,903976,2021-10-23,5,5,42,296
category_3,16936,2021-11-06,10,5,44,310
category_2,40759,2021-12-09,14,3,49,343
category_2,110320,2021-11-06,3,5,44,310
category_2,43630,2021-11-06,2,5,44,310
category_1,43738,2021-11-06,1,5,44,310
category_2,837943,2022-02-08,7,1,6,39
category_1,38518,2021-11-12,1,4,45,316
category_2,1071115,2021-11-18,1,3,46,322
category_1,1067119,2021-11-12,3,4,45,316
category_1,3427,2021-11-18,1,3,46,322
category_3,88450,2021-10-23,7,5,42,296
category_2,132028,2021-12-09,21,3,49,343
category_1,142756,2022-02-09,22,2,6,40
category_4,872260,2022-01-05,4,2,1,5
category_2,248272,2021-11-18,2,3,46,322
category_2,50785,2021-12-07,3,1,49,341
category_2,399220,2021-10-23,2,5,42,296
category_3,132334,2022-01-24,1,0,4,24
category_2,124954,2022-01-04,4,1,1,4
category_2,999403,2022-01-06,4,3,1,6
category_2,138742,2021-12-07,4,1,49,341
category_2,174436,2021-11-12,8,4,45,316
category_2,111382,2021-12-07,2,1,49,341
category_2,1103056,2021-10-23,5,5,42,296
category_1,42424,2021-11-12,9,4,45,316
category_2,745945,2022-01-06,2,3,1,6
category_1,48940,2022-01-05,2,2,1,5
category_3,37861,2022-01-04,19,1,1,4
category_4,836584,2021-11-17,13,2,46,321
category_2,1071106,2022-02-08,5,1,6,39
category_3,1101661,2021-11-18,9,3,46,322
category_3,893824,2022-02-09,6,2,6,40
category_2,40759,2021-10-23,3,5,42,296
category_2,999403,2022-01-05,4,2,1,5
category_1,755584,2022-02-09,21,2,6,40
category_4,1003156,2021-11-12,10,4,45,316
category_4,1074823,2021-10-23,66,5,42,296
category_3,1066570,2021-12-09,6,3,49,343
category_2,1101769,2021-11-18,3,3,46,322
category_2,43630,2021-10-30,8,5,43,303
category_2,1103056,2022-02-08,1,1,6,39
category_2,173617,2022-01-24,2,0,4,24
category_1,1077118,2022-01-06,1,3,1,6
category_2,32245,2021-11-06,3,5,44,310
category_1,1090303,2022-02-09,1,2,6,40
category_1,1067119,2021-11-06,3,5,44,310
category_1,1032541,2021-11-06,3,5,44,310
category_2,837943,2021-10-23,15,5,42,296
category_3,169504,2021-11-06,117,5,44,310
category_2,1064473,2021-11-12,1,4,45,316
category_1,755584,2021-12-07,4,1,49,341
category_3,16936,2022-01-06,3,3,1,6
category_2,1105009,2021-11-18,2,3,46,322
category_2,1067092,2022-01-24,13,0,4,24
category_3,1047130,2021-10-30,18,5,43,303
category_2,903976,2022-02-09,13,2,6,40
category_1,1032559,2022-02-09,2,2,6,40
category_1,755584,2021-11-17,9,2,46,321
category_1,839356,2022-01-05,10,2,1,5
category_2,1026871,2021-11-06,5,5,44,310
category_3,1081060,2021-11-12,11,4,45,316
category_2,687616,2022-02-08,4,1,6,39
category_1,1061638,2022-01-04,13,1,1,4
category_3,1047130,2022-01-05,7,2,1,5
category_2,745945,2021-11-06,2,5,44,310
category_2,836125,2021-11-06,1,5,44,310
category_2,65788,2021-10-23,6,5,42,296
category_3,131983,2021-11-12,4,4,45,316
category_2,1076938,2021-11-17,1,2,46,321
category_1,379249,2021-11-06,4,5,44,310
category_4,1074823,2022-01-06,11,3,1,6
category_1,1050046,2021-11-12,2,4,45,316
category_3,1101661,2021-12-09,12,3,49,343
category_2,174436,2021-11-18,4,3,46,322
category_1,1049776,2022-01-24,3,0,4,24
category_4,1003183,2021-12-09,5,3,49,343
category_2,1098493,2021-11-18,1,3,46,322
category_2,1105018,2021-12-07,1,1,49,341
category_4,245581,2021-10-23,9,5,42,296
category_2,1092184,2022-02-08,3,1,6,39
category_1,379249,2021-12-07,11,1,49,341
category_1,1075651,2022-01-06,3,3,1,6
category_2,9925,2021-12-09,11,3,49,343
category_4,1003156,2021-10-30,6,5,43,303
category_2,41830,2022-01-05,2,2,1,5
category_1,1032541,2021-11-18,12,3,46,322
category_3,131983,2021-12-07,6,1,49,341
category_2,40759,2022-01-06,3,3,1,6
category_2,906586,2021-10-23,1,5,42,296
category_4,245581,2021-11-06,2,5,44,310
category_3,37861,2021-10-30,14,5,43,303
category_1,142756,2021-10-23,3,5,42,296
category_2,23569,2021-11-17,8,2,46,321
category_1,36898,2021-12-09,9,3,49,343
category_3,1101661,2021-11-06,5,5,44,310
category_4,1003156,2021-11-17,4,2,46,321
category_2,687616,2021-12-07,7,1,49,341
category_4,123307,2022-01-04,73,1,1,4
category_4,872260,2022-01-06,7,3,1,6
category_2,913561,2021-11-06,1,5,44,310
category_1,755584,2022-02-08,11,1,6,39
category_2,111382,2021-11-06,3,5,44,310
category_2,1006108,2021-11-18,2,3,46,322
category_2,1101562,2021-10-23,4,5,42,296
category_3,1060630,2022-01-04,5,1,1,4
category_2,30877,2022-01-04,5,1,1,4
category_1,1032559,2021-10-30,1,5,43,303
category_2,267478,2022-02-08,4,1,6,39
category_4,1003183,2021-11-06,2,5,44,310
category_2,1090240,2022-01-05,13,2,1,5
category_2,838456,2022-01-24,1,0,4,24
category_1,145978,2021-11-17,9,2,46,321
category_2,1090276,2022-01-04,1,1,1,4
category_2,1044502,2021-11-17,2,2,46,321
category_1,1081321,2021-10-23,5,5,42,296
category_1,1015621,2021-11-17,1,2,46,321
category_2,87559,2021-11-17,2,2,46,321
category_2,39436,2022-02-08,3,1,6,39
category_2,1006009,2022-01-06,1,3,1,6
category_1,43738,2021-10-23,3,5,42,296
category_2,43630,2022-02-08,12,1,6,39
category_1,1084498,2022-01-06,4,3,1,6
category_1,1049776,2021-11-06,1,5,44,310
category_1,48940,2022-02-08,3,1,6,39
category_1,755584,2022-01-06,10,3,1,6
category_1,1044682,2021-10-30,2,5,43,303
category_2,1064473,2021-11-17,8,2,46,321
category_2,1067092,2021-11-18,16,3,46,322
category_2,23569,2021-11-12,10,4,45,316
category_1,371239,2021-12-07,4,1,49,341
category_2,399220,2021-10-30,6,5,43,303
category_2,86974,2021-12-09,4,3,49,343
category_3,1081069,2022-01-04,6,1,1,4
category_1,86992,2021-12-09,7,3,49,343
category_2,1105027,2022-02-09,5,2,6,40
category_2,1092184,2022-01-06,2,3,1,6
category_1,42424,2021-12-07,4,1,49,341
category_4,836584,2021-12-07,14,1,49,341
category_1,38518,2022-01-05,7,2,1,5
category_1,35449,2022-01-04,5,1,1,4
category_2,1101562,2022-02-09,1,2,6,40
category_2,59749,2021-10-30,3,5,43,303
category_2,836152,2022-01-06,1,3,1,6
category_3,1097143,2022-01-05,95,2,1,5
category_1,17287,2022-01-04,2,1,1,4
category_2,815101,2021-10-30,6,5,43,303
category_2,836125,2022-02-08,5,1,6,39
category_3,1081078,2021-10-30,4,5,43,303
category_2,1071106,2022-01-04,4,1,1,4
category_4,753613,2022-01-05,8,2,1,5
category_1,1090105,2022-01-04,1,1,1,4
category_1,755584,2021-11-18,2,3,46,322
category_3,169504,2022-02-09,49,2,6,40
category_2,913561,2021-12-07,2,1,49,341
category_1,1056463,2021-12-07,1,1,49,341
category_2,50785,2022-02-09,1,2,6,40
category_2,1026871,2022-01-05,2,2,1,5
category_2,172582,2022-01-04,5,1,1,4
category_3,37861,2021-11-17,24,2,46,321
category_2,1064473,2022-01-24,14,0,4,24
category_2,1098502,2021-11-12,4,4,45,316
category_4,836584,2021-11-12,22,4,45,316
category_1,1084498,2021-11-18,2,3,46,322
category_1,42496,2022-01-05,4,2,1,5
category_2,30877,2021-11-17,10,2,46,321
category_3,1064572,2022-01-24,2,0,4,24
category_3,1063600,2021-11-06,2,5,44,310
category_1,3427,2021-11-17,20,2,46,321
category_4,1024810,2021-10-23,3,5,42,296
category_3,1060630,2021-12-09,2,3,49,343
category_2,1101769,2022-01-06,1,3,1,6
category_2,262384,2022-02-08,8,1,6,39
category_4,23200,2021-11-06,16,5,44,310
category_1,1068883,2022-02-08,2,1,6,39
category_2,41830,2021-11-18,2,3,46,322
category_4,1003156,2022-01-05,3,2,1,5
category_2,877624,2021-11-12,3,4,45,316
category_3,37861,2021-11-18,8,3,46,322
category_3,169504,2022-02-08,41,1,6,39
category_2,1101769,2021-11-12,7,4,45,316
category_2,216151,2021-12-07,4,1,49,341
category_2,1092184,2021-11-17,1,2,46,321
